format,name,link,archetype,wr,date
standard_bo1,Demonic_Pooper,https://mtga.untapped.gg/profile/8bb5fc1b-50ef-4b52-839d-913bb6b6708b/BBD3XOUKEFAKBCGFWMMHYLY4DU/deck/67ec2bed-630c-4308-ae2d-2952cece6285?timeFrame=current_season,Boros Convoke,72.0%,June 28
standard_bo1,marron,https://mtga.untapped.gg/profile/2c17eab8-1adc-4467-bb81-902518cefee4/VQHVQHFVZ5DW5K3REFSDGNU5TU/deck/b68969c5-dd81-4683-bb2b-6f255d0b48c5?timeFrame=current_season,Mono-Blue Tempo,67.0%,June 28
standard_bo1,Cyborg_Forever,https://mtga.untapped.gg/profile/ec82efde-a429-417a-bf34-15dce9dffcd0/M5F2TU2OYNCFTK3KUNZPIVITB4/deck/fa5f1ba1-b08f-4708-a166-7f8295f6ce52?timeFrame=current_season,Boros Convoke,53.5%,June 28
standard_bo1,Skeletonmage0017,https://mtga.untapped.gg/profile/9c796814-ff29-4897-af96-1bb604926e4f/IAJQYMROFFDZ5E36PJ7UAAKVCQ/deck/594db76f-2936-4d49-abf7-4141621c802f?timeFrame=current_season,Azorius Control,55.6%,June 28
standard_bo3,Ghostwork,https://mtga.untapped.gg/profile/9ae0a5e2-007d-4af6-b8b1-a25e0c5f22c5/713A339AE1439E10/deck/d26ce8ad-69ba-41eb-b7a5-1e16867d454b?timeFrame=current_season,Mono-Red Aggro,60.9%,June 28
standard_bo3,frabra89,https://mtga.untapped.gg/profile/ced0c83a-438e-4fc7-827c-08716c600a28/W3SHQT3VQRFYLDIBZXFHP262BA/deck/268c5399-3b88-48e1-8ec6-521562bc5434?timeFrame=current_season,Golgari Midrange,68.2%,June 28
historic_bo1,Hennzor,https://mtga.untapped.gg/profile/ca52610b-3c6a-4071-b19e-43de24981928/NXUFHRZZVJCNVIU2FE4BTQAF2Y/deck/87cab649-26f4-4e98-a7ce-e19031b4bd4b?timeFrame=current_season,Boros Energy Zoo,82.4%,June 28
historic_bo1,Caron_Dimonio,https://mtga.untapped.gg/profile/df6f875b-721d-410c-b83a-bf039d8c1709/92448FD66A0471B2/deck/27f47e17-6955-426f-89e3-b4791625ed8a?timeFrame=current_season,Boros Energy Zoo,82.0%,June 28
timeless_bo1,fela,https://mtga.untapped.gg/profile/5b64b0a1-c7d3-44af-ab5d-0e23e2ed168a/E2685E2AB87927FE/deck/ef63840c-3f4a-475e-af92-a554329c2592?timeFrame=current_season,4-Color Show and Tell,58.2%,June 28
timeless_bo3,JustThePhip,https://mtga.untapped.gg/profile/18f8ce1a-f226-42a0-892e-491afd06be50/E9231C376EE54C47/deck/6a2875d6-f56c-452d-a7fd-754b2d3f96ef?timeFrame=current_season,Boros Energy,79.3%,June 28
timeless_bo3,Zonak,https://mtga.untapped.gg/profile/be915211-46cd-456d-985b-581191d11c10/C66E70471ECCD93C/deck/ab091d9b-4110-4e62-bc86-861fd84f0ee7?timeFrame=current_season,Boros Energy,61.8%,June 28
standard_bo1,yuki,https://mtga.untapped.gg/profile/89673e71-d339-431c-9520-76b2e3e0b9df/DKMOFIMM5ZGYRDHYKXCDGEYG7I/deck/b4b8c3bc-786c-4adb-bb38-5fb6fe61b095?timeFrame=current_season,Orzhov Other,55.6%,June 28
standard_bo1,Knox731,https://mtga.untapped.gg/profile/2720d6ce-c84c-4ac0-a99d-690485db0488/MGUN66YFPFB7LGCKKW7NTJ6PAY/deck/5c2a00d0-eaf5-4327-af19-e170fef3d8b8?timeFrame=current_season,Rakdos Other,59.6%,June 28
standard_bo1,Damus1984,https://mtga.untapped.gg/profile/73d42eeb-fb98-4ca1-b2f1-b9ce48a6e70d/A5GZ5XRHKNCIRKY6XUWZTGUUOI/deck/273e75c1-75c5-461a-9581-fe20f2053aab?timeFrame=current_season,Boros Humans,57.8%,June 28
standard_bo1,Noodle,https://mtga.untapped.gg/profile/9ffeb730-105b-4249-b839-881acde2a3b9/KIK7PLDOLBENXH65SBRIZUQOOY/deck/32ff486a-cc85-4794-b744-11e47a49a026?timeFrame=current_season,Bant Toxic,58.2%,June 28
standard_bo1,Kaizen,https://mtga.untapped.gg/profile/0f2ffde5-ebf7-4a35-bf00-cfd11e2e7107/LSKNVVK6UNCQJAJIABG6RE5ZG4/deck/f99b7e02-caa4-4d08-b2e8-ebd9d8983b87?timeFrame=current_season,Mono-Black Other,75.0%,June 28
standard_bo1,handlessux,https://mtga.untapped.gg/profile/e14022b0-b624-433b-8e46-237b248645ba/AJ5VTUA5DNC2NMPGOMZ2OAIQII/deck/e6eb260c-8285-4bfe-a7c9-f46db7f6194a?timeFrame=current_season,Dimir Other,63.9%,June 28
standard_bo1,kiree,https://mtga.untapped.gg/profile/21d25342-3b5b-433e-955b-f8302bb30b38/Q3X6T2QHBJHMBNSBUQTT4XWXLY/deck/d2db5e83-1364-4625-af09-dba6484a5b6a?timeFrame=current_season,Mono-Red Prowess,53.0%,June 28
standard_bo1,dimbagui,https://mtga.untapped.gg/profile/6b09eeb0-4f5d-444b-818a-b387163b28bd/J4SCR7GFBZARVPPEE3ZWLXWWUU/deck/ebc65b43-8700-4732-a529-6e09ef0d13c8?timeFrame=current_season,Esper Midrange,70.6%,June 28
standard_bo1,rudeman,https://mtga.untapped.gg/profile/729e6ce9-5280-4bf2-910b-e04b54d15083/RCOKJ4QGSBC3FBNDF6F7ZMZULM/deck/d996e437-f0a8-4d97-afdd-51b00afce73b?timeFrame=current_season,Selesnya Enchantments,72.2%,June 28
standard_bo1,nac,https://mtga.untapped.gg/profile/11a9625c-a6b8-493c-ae93-54b49887d5fa/YMR3PZPVNFGNLP7WKSANEVTK5M/deck/f8a9b782-f67f-44a6-9020-c880622ee61d?timeFrame=current_season,Mono-Black Other,57.9%,June 28
standard_bo1,christmasunicorn,https://mtga.untapped.gg/profile/58a3522a-7764-4664-9309-13ec05c72222/VPQWSINHQJCF5LHPW2RCZNDSCI/deck/48792d44-196f-4e04-92a0-ac675645b738?timeFrame=current_season,Selesnya Enchantments,54.9%,June 28
standard_bo1,Lately,https://mtga.untapped.gg/profile/a40046d5-88fd-4c18-86cf-2dbd11805288/SE25YAGTLBCUVHOHQJBNO4CELY/deck/cfa6b4cd-67d2-469c-99ce-9234e01be8f1?timeFrame=current_season,Golgari Midrange,66.7%,June 28
standard_bo1,Sounderz,https://mtga.untapped.gg/profile/99e6261a-61ea-4095-a23d-9cace907c5d9/CCGK5BA2RVESTBPVNJZL4EEABM/deck/24e1b52e-eb1a-4eab-8246-b595906f7235?timeFrame=current_season,Mono-Red Aggro,59.7%,June 28
standard_bo1,Ururuw,https://mtga.untapped.gg/profile/18299a95-c6f8-47b3-a90d-906ca61ce7ae/JRVJ66JQFJG2JAXNW5N2GPOFFM/deck/ee77f1af-3806-40fc-82d2-396eeffcef55?timeFrame=current_season,Orzhov Other,64.0%,June 28
standard_bo1,Ashphilo,https://mtga.untapped.gg/profile/5a029296-94f3-49c4-a0f7-07fddac481f5/DWVPSO6AOJCNZCRIPHNUVSHH3E/deck/f9085473-f995-4729-a007-cfce1bf7f552?timeFrame=current_season,Azorius Control,64.7%,June 28
standard_bo1,Nelax,https://mtga.untapped.gg/profile/0ef02250-aed8-43be-b5e4-b6d9a190dfd6/WLMM6PY6WVFSJIWRJZBL7CCQOI/deck/ff48b972-2bf1-499e-8fab-a3b02e8c4257?timeFrame=current_season,Golgari Midrange,,June 28
standard_bo1,Miravelle,https://mtga.untapped.gg/profile/7238d328-5b63-4f8c-8ff8-83173dd455fc/OHQV4NP6QBACVC352DHZRXFNWE/deck/e928f3ff-51c6-4a87-b01d-8a3392271018?timeFrame=current_season,Mono-Red Aggro,53.7%,June 28
standard_bo3,Chesshire,https://mtga.untapped.gg/profile/014de605-7218-4d1a-a9e2-8e4a6a47b4f1/M5JI7UKF5RAORO6F5UASITOWRI/deck/1a1a633c-4b34-417a-bf5b-9936cf85e52e?timeFrame=current_season,Golgari Midrange,66.7%,June 28
standard_bo3,Biscoito,https://mtga.untapped.gg/profile/b7a0622e-c50b-4628-9092-257bba6f4e5f/GQ6BLZDL7BDZ5BYQK3K5FLNCIE/deck/26f6d260-b9c0-4542-876a-e65fa980c5a6?timeFrame=current_season,5-Color Domain,75.0%,June 28
standard_bo3,DaviArcana,https://mtga.untapped.gg/profile/6b79f222-2670-4a95-a0ff-37bc0d624d59/2C272A36E5D8D328/deck/d93beb85-d4a6-4ec2-8095-c4fe20f8607a?timeFrame=current_season,Mono-Red Aggro,58.6%,June 28
standard_bo3,SplashForFixing,https://mtga.untapped.gg/profile/bb3ebe1f-c1e4-478c-9e3c-4c8511371b12/RVBC5BE43JHBBEMJ5FYFRNBWVI/deck/084e0745-77a8-4721-ae1e-eb41c4328c1f?timeFrame=current_season,Boros Convoke,66.7%,June 28
standard_bo3,Zocher,https://mtga.untapped.gg/profile/4a45ba69-0551-48a5-90c6-c65eb1770c2e/D7CEB55670277ADD/deck/788418d9-3d1e-4f38-9d09-924df6fc37da?timeFrame=current_season,Orzhov Other,62.1%,June 28
standard_bo3,Eng3ls,https://mtga.untapped.gg/profile/989738aa-6941-4bc0-a2c9-836fdfe4918e/7EA56EVCUJGZ7CU4QVEYLOYHPM/deck/67e7e7fb-aa4c-4384-8cb6-a5058bf67249?timeFrame=current_season,Golgari Midrange,66.7%,June 28
standard_bo3,Hello Good Game,https://mtga.untapped.gg/profile/732f4a0f-0fb7-420f-b85e-39ec961b7ee4/604C58A6F8A869FC/deck/781d16c6-32a6-4d9e-b971-d1e92e2c8563?timeFrame=current_season,Boros Convoke,81.2%,June 28
standard_bo3,diogolmsousa,https://mtga.untapped.gg/profile/64f25fbe-41a7-4579-bb5e-a26116c0e9b8/EMYLHPMRWJE43MEEVCE236CDN4/deck/bbbef53e-ada5-41bf-a15c-117b3254c713?timeFrame=current_season,Esper Midrange,51.9%,June 28
explorer_bo1,Niv,https://mtga.untapped.gg/profile/a0ba34dc-df21-4a6e-921f-fe33dff88a14/LODI3QTVNRE5LOV2KWPCN5DFQU/deck/8195ae29-6654-4b84-abe3-e663c6b38dc1?timeFrame=current_season,Abzan Amalia,65.4%,June 28
historic_bo1,Bojayngles,https://mtga.untapped.gg/profile/ee8147c8-65fb-47df-9ee0-262c4eec6d14/2BYOKCHJ7RDOBKY44ZYRBAMLI4/deck/911fa629-b7a7-4f09-8702-f1301b8b98df?timeFrame=current_season,No-Color Eldrazi,52.6%,June 28
historic_bo1,猿田彦,https://mtga.untapped.gg/profile/dbb212f4-d141-4de8-822a-17ca4cfe13f1/LA33YHMSDJBQTKKGDDRMFL34OE/deck/b9855791-1dee-4cb0-b21f-5a3e3c3c9a58?timeFrame=current_season,Rakdos Other,71.4%,June 28
timeless_bo3,zeno,https://mtga.untapped.gg/profile/56cfb3c7-648a-4750-bd90-94f260bb112b/ZIKSGUOLFVDSHLBJ6EBNSMZEQM/deck/2573560b-589b-4843-a09d-0715508818cf?timeFrame=current_season,Rakdos Burn,59.0%,June 28
timeless_bo3,Stickyfeet,https://mtga.untapped.gg/profile/d2508701-f6b3-4ef3-8bcf-a6b1080c7486/OMT45FR5YZAWVNP7HIVFLFZUZA/deck/53861b7f-5e41-4081-b466-036f4434fe84?timeFrame=current_season,4-Color Elementals,,June 28
timeless_bo3,Porteria,https://mtga.untapped.gg/profile/c4d1dd52-afab-4be3-960a-6bd4a9a25ad4/3F7CF271C90FAD26/deck/fde3aefe-69ff-4872-a408-df44518925a9?timeFrame=current_season,Boros Energy,100%,June 28
standard_bo1,thomashaw,https://mtga.untapped.gg/profile/761da8b9-0764-4fc1-befd-e77805b0133d/ETG7R2AZAZDMJP3QTJWC2FFGR4/deck/70ac10ed-49ac-4835-bfc1-7cb65ebf3202?timeFrame=current_season,Gruul Aggro,65.1%,June 28
standard_bo1,Meltex,https://mtga.untapped.gg/profile/80b2cd55-af1a-420d-9fe8-b99add2eaf87/5QD7QAVKTFABVDYWGKJILEKTSE/deck/6995b7bb-6dfe-42e4-951c-0f2ffa57da92?timeFrame=current_season,Selesnya Enchantments,65.2%,June 28
standard_bo1,PhysicaNova,https://mtga.untapped.gg/profile/768ce9fe-19da-42bc-8e20-bef3bb7e4f9c/LKMY5EGE6NCGJBNLV2WCFTLA3I/deck/1cdef46b-add5-47e6-b5fa-20c9ade1fb86?timeFrame=current_season,Izzet Midrange,63.4%,June 28
standard_bo1,MiXeY182,https://mtga.untapped.gg/profile/d59c3f3e-4da8-4376-9446-695bed1aaa0c/JBSBHJQC6NA4RMGZQQZ64QHHI4/deck/76132edf-f149-475a-b7e1-bedbd07c8d56?timeFrame=current_season,Mono-Red Other,63.0%,June 28
standard_bo1,curouni,https://mtga.untapped.gg/profile/1cb49942-4e0a-4a26-8ac7-a0a94ba63ae1/AD2IAI4KDRA6LJ2UNDG6FXZ3YU/deck/77b09246-6838-4651-b3a2-df7c0eca0de1?timeFrame=current_season,Mono-Red Prowess,66.7%,June 28
standard_bo1,Expert,https://mtga.untapped.gg/profile/7fd2a58c-1eb0-43eb-82bd-e58b774cfe61/Z6WP7GI5SVBTNGS6TCF65FMO6E/deck/ad296369-790b-42d3-9aae-a31943ff744a?timeFrame=current_season,Boros Convoke,63.2%,June 28
standard_bo1,Spezzy,https://mtga.untapped.gg/profile/bbc08ccb-f872-426e-855d-c45ec718d41f/7YZ5X4GSJNECPHTOVRVIKR5K2Y/deck/adb03b2e-84e1-417f-889c-6433c7a82de7?timeFrame=current_season,Mono-Red Prowess,83.3%,June 28
standard_bo1,Tambo62,https://mtga.untapped.gg/profile/1af2a787-36fb-444d-9395-71f85b2a094f/R5ALVNM3F5CRTFTFJSRHEDZETQ/deck/c5bcdaca-ee46-4d07-a0e9-e628288d91b5?timeFrame=current_season,Mono-Red Prowess,66.7%,June 28
standard_bo1,Natheshi,https://mtga.untapped.gg/profile/5eb959c1-1954-47ae-ada9-ead0c88a1668/ZFCRYVP3LZDSPCXKOYU6M7627I/deck/bec941d4-7286-437b-bf68-6e70a766ad14?timeFrame=current_season,Azorius Control,62.5%,June 28
standard_bo1,AoiGentoo,https://mtga.untapped.gg/profile/f447fc03-445e-4183-a4a8-db23ba04d36c/X3BRGWUZQZBF7N5NCKT56GIBEY/deck/8851facf-32f9-4c60-9932-2df39a3080b1?timeFrame=current_season,Rakdos Other,69.2%,June 28
standard_bo1,情けないガラク,https://mtga.untapped.gg/profile/f441c125-3897-44cd-849a-9af07eb3eae8/MA2XL4HDTVBJJCHKY7UWHUO36Q/deck/ba8ed1b9-5387-424c-9595-c97cab8e8453?timeFrame=current_season,Orzhov Other,59.7%,June 28
standard_bo1,JTeezy,https://mtga.untapped.gg/profile/72d8e55a-964e-4954-9221-ffa83085a041/ZJLAKH4R2BF23MQE365DTCDX7Y/deck/f019a4f7-0966-48db-99b0-19b5e291ac65?timeFrame=current_season,Bant Toxic,,June 28
standard_bo1,Ricardobnd,https://mtga.untapped.gg/profile/2ee99fda-6548-4c81-ab47-7e7fb77a936f/7ZR7LWV4TFAWLDAUHOT4IW2FTY/deck/4e8de354-4b86-47c7-b239-6b5dabd47441?timeFrame=current_season,Boros Convoke,62.2%,June 28
standard_bo1,makotovx,https://mtga.untapped.gg/profile/9172501f-178c-4ce0-a0e1-9d4d7a401e39/6UWPFEKESZACDLVSC6GHKIS3VQ/deck/f88e1400-1761-4a23-95eb-b6047480f862?timeFrame=current_season,Mono-White Humans,52.1%,June 28
standard_bo1,Chris Hansen DLNBC,https://mtga.untapped.gg/profile/10625c16-73a4-42b9-92a9-7afd3f06027c/6ZDKGI47YFGH5PN25PNZOLEDMU/deck/0f89f649-0c55-4697-bafe-4bdf28b72884?timeFrame=current_season,Selesnya Enchantments,69.4%,June 28
standard_bo1,GANLEGORN,https://mtga.untapped.gg/profile/d44bcd7c-c847-47f8-aa16-629a2d85a240/FAFEN35GCBBK7O3KJJSONZ6EAQ/deck/93d326e1-6150-460f-8300-000a3dda62a4?timeFrame=current_season,Mono-White Humans,60.0%,June 28
standard_bo1,Odium,https://mtga.untapped.gg/profile/33b4337b-9c5f-411d-b637-4a019cc3069b/UKWFSU3D6FG6TKKNCPXB5JM4TQ/deck/d1ffb434-7577-4524-a62b-fb89fbbeace5?timeFrame=current_season,Boros Other,79.6%,June 28
standard_bo3,Cassiel,https://mtga.untapped.gg/profile/ba91aa99-4d3e-45b6-9e8b-e7833a3936f0/77UOUDD6EZASVPZTR6J2BRXFFY/deck/fa88c7ab-622d-48a9-89c8-36ef0b27d9d8?timeFrame=current_season,Orzhov Other,63.2%,June 28
standard_bo3,VictorV,https://mtga.untapped.gg/profile/65b5a14a-0652-4047-be70-abf3bfd2988f/66F7815DF5847387/deck/62a3f1e1-14f0-4495-a324-d8871233fafc?timeFrame=current_season,Orzhov Other,64.8%,June 28
standard_bo3,btex,https://mtga.untapped.gg/profile/b1f74de0-ce6f-4de9-bdfb-98f636cdf94e/C7ZU6XOEINASDGUPCQK3VRMP6E/deck/dbdb4ab5-6afe-4cbe-9b6e-0bd084e7624b?timeFrame=current_season,Simic Affinity,69.2%,June 28
standard_bo3,p.e.t.a.r.,https://mtga.untapped.gg/profile/dd397367-79aa-42da-9813-94075e0d4519/7FD40BD45F34BABC/deck/52c80d6c-54b6-4323-a65a-bdccc14bb8dc?timeFrame=current_season,Gruul Other,50.0%,June 28
standard_bo3,ViaDiva,https://mtga.untapped.gg/profile/fb94f4a2-e1f7-489c-85e7-b247a26c6951/DHLJIQ6KXNGEPISX6HGRCX5YEQ/deck/7287cc2a-196a-4153-9ec4-e2df643e99cc?timeFrame=current_season,Boros Heroic,68.4%,June 28
standard_bo3,yoshiyukkuri,https://mtga.untapped.gg/profile/d132e170-a19a-4167-825a-1e8147c8637f/PCUJ5M2LZRAXFF6LXDEU2NOO3Y/deck/14b965fd-1196-4578-b460-f49de2020c19?timeFrame=current_season,Azorius Control,59.6%,June 28
standard_bo3,KTj09,https://mtga.untapped.gg/profile/8ee55b9e-c6c0-4ddb-8df9-afcb6ade27d8/CIG3PSNH65G4FGWGCCVU6OSM4Q/deck/8a135557-54b3-4e12-9963-1cdffa9959d6?timeFrame=current_season,Golgari Midrange,57.1%,June 28
standard_bo3,himetuki,https://mtga.untapped.gg/profile/6db713ce-01ec-43bc-8431-c8a9348fa8b7/SQ2QGPFVMRDWLOT5KHMA5SZO3U/deck/ee30eac7-c928-4459-b518-4afb4f22b076?timeFrame=current_season,Naya Other,67.9%,June 28
standard_bo3,Lepave,https://mtga.untapped.gg/profile/e67fbdf8-b804-4f06-bd0c-b7b252089587/BQG4I5DTPVDFPG6HA3LXGUBRBM/deck/da5c2f43-8175-48f3-87aa-650386a81bc6?timeFrame=current_season,Boros Convoke,,June 28
explorer_bo1,Gianni0118,https://mtga.untapped.gg/profile/768c56fa-6f31-468b-a29c-b7617b6ed8e9/9432D325D46EF280/deck/b6dd1f57-572c-4fc8-a038-02534e3147f1?timeFrame=current_season,Abzan Amalia,64.5%,June 28
explorer_bo3,Morghoul,https://mtga.untapped.gg/profile/d5408755-a5fe-4735-89a2-8fd0045938c2/RHKD5LLDDVG5HLBPVIRP62QOZA/deck/fc080701-fd4d-4a00-a415-84003f1c8a43?timeFrame=current_season,Gruul Other,76.5%,June 28
explorer_bo3,Gadgistan4k,https://mtga.untapped.gg/profile/cc66e93a-ee84-48ef-945c-e08a8121705c/BHMRQR4QCRFUPJSW7C64H6KP4I/deck/fe1950af-10e6-4892-a142-d4490b54cea5?timeFrame=current_season,Rakdos Sacrifice,73.3%,June 28
alchemy_bo1,sgcoaster,https://mtga.untapped.gg/profile/8cc63f4d-1c69-4ac1-a6cb-b5d994de01f6/VS6WIV3WVRAHDJZRGRJYKVFUSU/deck/5f857bb1-578d-4278-b17f-5fe55d0387d9?timeFrame=current_season,Boros Convoke,60.7%,June 28
historic_bo1,aljay,https://mtga.untapped.gg/profile/11849157-0f6e-4f55-aecc-a04a213e83af/FI2QMN432BHD3MQ6YYHKZ6RGLU/deck/c530ffa2-2221-4321-b250-ce1c8e4eba54?timeFrame=current_season,Mono-Black Other,79.2%,June 28
historic_bo1,donshuggin,https://mtga.untapped.gg/profile/80afac22-69d1-4ace-bd58-303df1674f7e/7RKJZUQNAJGG3N35QQSL2WBI6U/deck/e3910cda-b2eb-4401-9265-0c4fd39a0003?timeFrame=current_season,Jeskai Other,57.7%,June 28
historic_bo1,christmasunicornx,https://mtga.untapped.gg/profile/58a3522a-7764-4664-9309-13ec05c72222/OUDF7KQGRBGBXNAZHKBD35JKIU/deck/e2a06cdb-1331-4b36-8ebc-e334e39e33e5?timeFrame=current_season,Izzet Wizards,64.3%,June 28
historic_bo1,Niv-Mizzezya,https://mtga.untapped.gg/profile/4fae546a-aca4-4a41-b374-39cb8563b0ee/YTS7KCPWFFFD5BC4GOVZPOYIWM/deck/40c086ae-d5f7-41f8-8d01-3c88a2b67014?timeFrame=current_season,Izzet Wizards,100%,June 28
historic_bo1,tystorm,https://mtga.untapped.gg/profile/1cea2769-f7c0-436a-b899-7d2616ad1268/GUZEGM7L4ZBJJE22FGMDUGGWT4/deck/70880f89-15c1-49fc-b1ae-48e6d0ce8b54?timeFrame=current_season,Mono-Black Other,61.7%,June 28
historic_bo1,LibraryOutFaith,https://mtga.untapped.gg/profile/81d4ebc1-19f5-49d3-a5db-f3cc82837d9b/J2F2P5BSFJAUFM236MTZEJ7VSE/deck/13867b70-d9b5-43b9-b175-115b78b651fa?timeFrame=current_season,4-Color Other,71.2%,June 28
historic_bo1,BT12Industries,https://mtga.untapped.gg/profile/7c7ad4d4-22fb-4b7e-8a38-e73fa936e021/W2AHNR5NYJE57GHQJ4LLEXEZT4/deck/7b9b9e94-e096-4b50-bd51-db0f3161f48a?timeFrame=current_season,5-Color Eldrazi,77.3%,June 28
timeless_bo1,ulbabrabal,https://mtga.untapped.gg/profile/3595d958-4096-4074-951d-55284bced5d3/AF5A12B8580F5E8B/deck/100bee04-1295-471f-9105-ba0cafb4a155?timeFrame=current_season,4-Color Show and Tell,68.4%,June 28
timeless_bo1,Numb,https://mtga.untapped.gg/profile/d4967421-ea30-45ef-834c-f41155d6ec15/HET5BDOPWBES7L5S4GD2EETJSA/deck/03756383-498a-4e93-a58c-eb0c998e994a?timeFrame=current_season,5-Color Phoenix,57.3%,June 28
timeless_bo3,Vimaar,https://mtga.untapped.gg/profile/65101875-d44b-4120-bbf7-47afaa025e36/A6DCBA7C408F2901/deck/6e588373-7eaa-466d-9cd3-127c5dc91120?timeFrame=current_season,Naya Other,64.4%,June 28
timeless_bo3,WinterKnight,https://mtga.untapped.gg/profile/252c2f3f-f34d-4379-bea3-db74103ef9ad/MIJ5RLOYNZGLJH56YSBG3ELWVY/deck/e939b42d-d57c-4bc1-be25-5cd71d15cf1d?timeFrame=current_season,4-Color Other,75.0%,June 28
timeless_bo3,GimmePizzaSlow,https://mtga.untapped.gg/profile/2dce35c6-3ecb-43fa-8742-155e1195c645/12C5B2332702922/deck/c7040857-835d-4a1b-9e69-37e2c9db9dc3?timeFrame=current_season,Boros Energy,73.9%,June 28
timeless_bo3,Retrisma,https://mtga.untapped.gg/profile/2388959c-6d0c-485e-95de-847279c2e235/CA1F858DDE50E621/deck/9c94bd28-620b-4268-bdb5-baef5840dbe0?timeFrame=current_season,Gruul Other,38.5%,June 28
standard_bo1,greengiant,https://mtga.untapped.gg/profile/d8c4464e-9896-46c2-b481-278d431c6515/WX7TELAQ4FG5LKLQEKUE3BUFI4/deck/5f05f0ae-fd0b-4779-b80a-3aae3b6b5ed4?timeFrame=current_season,Rakdos Aggro,75.5%,June 30
standard_bo1,albmu,https://mtga.untapped.gg/profile/6301903b-9207-46d9-b696-d414967674ca/3FWYI7TW5NEZVHLV5E5LEE6AJA/deck/85b1ce72-3753-46bd-8537-f654d5ac6e91?timeFrame=current_season,Mono-Red Prowess,81.8%,June 30
standard_bo1,Uss0,https://mtga.untapped.gg/profile/c356e55f-a4f5-4f5e-9a22-c2e7df2c5f30/BB1F427C08C6FD1/deck/9b381f88-7d7f-4e8b-bb26-92a1395fb22e?timeFrame=current_season,Mono-Red Prowess,60.7%,June 30
standard_bo1,Meguca,https://mtga.untapped.gg/profile/ef774240-cdd5-43d0-8c56-39d591f4d962/HHKF32553ZB2VDJUOGKFW2INFU/deck/9e78d349-e099-4a72-be1f-269f18533082?timeFrame=current_season,Mono-Red Aggro,79.5%,June 30
standard_bo1,CBjames23,https://mtga.untapped.gg/profile/1119dec6-5010-4fa2-9094-8ad758e53b35/MM7ZFMJEDFDWRGECEV552AIVX4/deck/970d6ad4-7a84-4b93-8169-fa4f25fe8322?timeFrame=current_season,Boros Humans,80.0%,June 30
standard_bo1,medicontherun,https://mtga.untapped.gg/profile/6a064e82-0ad5-41bc-9dd5-d904f488dd05/U7ZJYLWMLFF7NHEGEPGNV3ZBCI/deck/88b6d326-4e37-47f6-a4d0-339cb55b6c32?timeFrame=current_season,Rakdos Other,66.1%,June 30
standard_bo1,JohnnyNetvvork,https://mtga.untapped.gg/profile/92acc696-0fdb-47ac-87d0-9af00e647b54/ZFWS2WYKS5DD7CBA5HNJRZQKNA/deck/802f15e1-c9f4-4a85-91e6-2e56dbbcafb5?timeFrame=current_season,Boros Humans,68.4%,June 30
standard_bo1,VirtualShaman,https://mtga.untapped.gg/profile/542b12d6-4df6-4cb6-ba6b-90d47085617f/C7C47D7491F1CD3C/deck/faabdd98-6791-4d4e-a991-77233d1d017c?timeFrame=current_season,Boros Other,70.7%,June 30
standard_bo1,Durandarte,https://mtga.untapped.gg/profile/663dc351-279f-4051-8646-89121f2f5111/LRMGBRB77VB7RIYHSVWGNL5R4Q/deck/ea043899-eaec-4ea4-b43a-c83e3e9ff52c?timeFrame=current_season,Mono-Red Prowess,58.9%,June 30
standard_bo1,Heinzeken,https://mtga.untapped.gg/profile/29b303f8-64c5-44b9-9c34-2d1466e6cb4b/WQDG7LLXVNHJ5FAY3GGG6757TI/deck/4744970d-8b32-4bc7-9933-e32948e35ca4?timeFrame=current_season,Azorius Control,52.5%,June 30
standard_bo1,JayMack_0,https://mtga.untapped.gg/profile/2f9b6c33-b83e-402a-a6c1-c47c00b7f837/Y5YCTTCRY5DVLPJ3B3F2L4LY5Q/deck/31384fe7-ce15-4122-94c8-9c95f2950936?timeFrame=current_season,Rakdos Other,57.1%,June 30
standard_bo1,Tock,https://mtga.untapped.gg/profile/23ea63b7-8dd4-4502-9dba-13032fc0fd80/5I6DJ3WDDNBOXIYMCL7E2IZVRU/deck/1a80bc0f-653f-43d9-a078-0d9cf7103a17?timeFrame=current_season,Mono-Red Prowess,63.7%,June 30
standard_bo1,Versup,https://mtga.untapped.gg/profile/e7780162-cdb2-4120-b6f9-d747ce0a00b6/M2A7PUHMXFCWRGIRW5HXZQRIZY/deck/e5f196df-0a36-4af8-a1e5-0fb977909f5a?timeFrame=current_season,Azorius Control,54.2%,June 30
standard_bo1,Sir_Agon,https://mtga.untapped.gg/profile/321c3eb3-74ab-409a-bd5c-faa00147ec4f/BHPJ3JWKOZD6RNNFHYR5IALUBA/deck/8f5ab114-5e66-4d9e-8a86-532ae509c469?timeFrame=current_season,Orzhov Other,61.9%,June 30
standard_bo1,Grevis,https://mtga.untapped.gg/profile/7d1c2c4e-82a9-4120-a755-ca75a17e67c4/RJ7RWDRYYJEQVG33WXMULWH524/deck/42d0221c-2d6f-465a-bd65-9b02da8cfb11?timeFrame=current_season,Mono-Red Prowess,52.5%,June 30
standard_bo1,deadgm,https://mtga.untapped.gg/profile/eb413244-ea22-479e-b367-841b7a39eb75/CJHOF2HAMRA5TOGPHIAH6AURU4/deck/899f8a49-8b52-46af-976f-788f9a8f9d07?timeFrame=current_season,Mono-Red Prowess,67.7%,June 30
